Date,Open,High,Low,Close,Adj Close,Volume
2019-08-14,0.005122,0.005193,0.004640,0.004732,0.004732,3954678
2019-08-15,0.004732,0.005128,0.004641,0.004974,0.004974,2659798
2019-08-16,0.004975,0.005014,0.004675,0.004872,0.004872,3417549
2019-08-17,0.004873,0.004888,0.004575,0.004808,0.004808,3353206
2019-08-18,0.004709,0.005094,0.004667,0.004983,0.004983,3375361
2019-08-19,0.004985,0.005003,0.004713,0.004797,0.004797,2901112
2019-08-20,0.004797,0.004961,0.004464,0.004514,0.004514,2701376
2019-08-21,0.004513,0.004705,0.004046,0.004272,0.004272,2676578
2019-08-22,0.004279,0.004405,0.004038,0.004235,0.004235,2506173
2019-08-23,0.004235,0.004418,0.004109,0.004251,0.004251,2166730
2019-08-24,0.004232,0.004460,0.004144,0.004213,0.004213,2162711
2019-08-25,0.004213,0.004697,0.003932,0.004434,0.004434,209337
2019-08-26,0.004433,0.004433,0.003858,0.004175,0.004175,2062771
2019-08-27,0.004175,0.004180,0.003858,0.004137,0.004137,2127760
2019-08-28,0.004129,0.004219,0.003629,0.003745,0.003745,2054843
2019-08-29,0.003744,0.003903,0.003347,0.003430,0.003430,2965072
2019-08-30,0.003430,0.003750,0.003349,0.003470,0.003470,2358773
2019-08-31,0.003495,0.004124,0.003319,0.003563,0.003563,260627
2019-09-01,0.003612,0.004449,0.003215,0.003438,0.003438,760835
2019-09-02,0.003444,0.004414,0.003177,0.004275,0.004275,244001
2019-09-03,0.004376,0.004376,0.003156,0.003810,0.003810,187797
2019-09-04,0.003742,0.003839,0.003053,0.003548,0.003548,162753
2019-09-05,0.003548,0.003584,0.003079,0.003260,0.003260,136937
2019-09-06,0.003260,0.003689,0.002962,0.003340,0.003340,172551
2019-09-07,0.003131,0.003359,0.002884,0.003005,0.003005,200066
2019-09-08,0.003014,0.004095,0.002971,0.003148,0.003148,103866
2019-09-09,0.003148,0.003759,0.002960,0.003085,0.003085,134434
2019-09-10,0.003086,0.003145,0.002955,0.002991,0.002991,151397
2019-09-11,0.002991,0.004257,0.002977,0.004056,0.004056,1346556
2019-09-12,0.004056,0.004058,0.003286,0.003443,0.003443,414018
2019-09-13,0.003443,0.003505,0.003343,0.003400,0.003400,275728
2019-09-14,0.003400,0.003479,0.003085,0.003106,0.003106,225386
2019-09-15,0.003107,0.003172,0.003084,0.003140,0.003140,164089
2019-09-16,0.003142,0.003346,0.003026,0.003071,0.003071,183854
2019-09-17,0.003074,0.003132,0.003014,0.003044,0.003044,187782
2019-09-18,0.003044,0.003526,0.003037,0.003255,0.003255,366422
2019-09-19,0.003255,0.003353,0.003088,0.003330,0.003330,216838
2019-09-20,0.003331,0.003337,0.003038,0.003237,0.003237,131996
2019-09-21,0.003238,0.003286,0.003203,0.003278,0.003278,129233
2019-09-22,0.003280,0.003596,0.003242,0.003256,0.003256,391889
2019-09-23,0.003235,0.003476,0.003052,0.003273,0.003273,294521
2019-09-24,0.003053,0.003308,0.002383,0.002566,0.002566,781868
2019-09-25,0.002565,0.002674,0.002353,0.002674,0.002674,262249
2019-09-26,0.002669,0.002726,0.002417,0.002598,0.002598,263194
2019-09-27,0.002599,0.002610,0.002228,0.002342,0.002342,2065325
2019-09-28,0.002342,0.002811,0.002302,0.002370,0.002370,657861
2019-09-29,0.002369,0.002481,0.002311,0.002435,0.002435,312058
2019-09-30,0.002435,0.002696,0.002404,0.002485,0.002485,448675
2019-10-01,0.002484,0.002554,0.002312,0.002551,0.002551,204871
2019-10-02,0.002551,0.002633,0.002511,0.002577,0.002577,118886
2019-10-03,0.002578,0.002602,0.002509,0.002532,0.002532,146530
2019-10-04,0.002529,0.002619,0.002408,0.002424,0.002424,168678
2019-10-05,0.002424,0.002481,0.002382,0.002451,0.002451,98988
2019-10-06,0.002447,0.002496,0.002319,0.002319,0.002319,222652
2019-10-07,0.002320,0.002481,0.002297,0.002334,0.002334,305695
2019-10-08,0.002335,0.002487,0.002268,0.002285,0.002285,124927
2019-10-09,0.002285,0.002658,0.002135,0.002235,0.002235,122672
2019-10-10,0.002234,0.002244,0.001963,0.002154,0.002154,494932
2019-10-11,0.002152,0.002184,0.001994,0.002059,0.002059,482954
2019-10-12,0.002059,0.002183,0.002059,0.002116,0.002116,433051
2019-10-13,0.002163,0.002164,0.002063,0.002118,0.002118,427307
2019-10-14,0.002118,0.002119,0.001906,0.002030,0.002030,428948
2019-10-15,0.002030,0.002038,0.001859,0.001954,0.001954,304080
2019-10-16,0.001954,0.001992,0.001723,0.001785,0.001785,629994
2019-10-17,0.001786,0.001807,0.001641,0.001714,0.001714,408258
2019-10-18,0.001714,0.001902,0.001714,0.001836,0.001836,635235
2019-10-19,0.001836,0.001905,0.001812,0.001828,0.001828,467594
2019-10-20,0.001827,0.001857,0.001649,0.001662,0.001662,140723
2019-10-21,0.001664,0.001844,0.001649,0.001826,0.001826,776853
2019-10-22,0.001829,0.001876,0.001750,0.001810,0.001810,920185
2019-10-23,0.001809,0.002112,0.001689,0.001808,0.001808,1267073
2019-10-24,0.001806,0.001848,0.001637,0.001735,0.001735,652088
2019-10-25,0.001735,0.001881,0.001721,0.001813,0.001813,860490
2019-10-26,0.001814,0.002001,0.001813,0.001927,0.001927,1138439
2019-10-27,0.001927,0.002022,0.001750,0.001923,0.001923,1411406
2019-10-28,0.001922,0.002140,0.001788,0.002015,0.002015,983523
2019-10-29,0.002014,0.002122,0.001924,0.002035,0.002035,1122039
2019-10-30,0.002034,0.002134,0.001934,0.002006,0.002006,901375
2019-10-31,0.002007,0.002107,0.001917,0.001963,0.001963,1181709
2019-11-01,0.001962,0.002240,0.001957,0.002175,0.002175,2949904
2019-11-02,0.002175,0.002276,0.002049,0.002102,0.002102,2848800
2019-11-03,0.002094,0.002226,0.002050,0.002092,0.002092,1757842
2019-11-04,0.002092,0.002158,0.002035,0.002095,0.002095,1330746
2019-11-05,0.002095,0.002158,0.001911,0.002060,0.002060,1859671
2019-11-06,0.002059,0.002086,0.002015,0.002038,0.002038,5669788
2019-11-07,0.002039,0.002205,0.002027,0.002078,0.002078,2193427
2019-11-08,0.002080,0.002102,0.002028,0.002064,0.002064,1996970
2019-11-09,0.002066,0.002105,0.002032,0.002077,0.002077,307013
2019-11-10,0.002076,0.002118,0.002049,0.002091,0.002091,1601370
2019-11-11,0.002090,0.002121,0.002025,0.002062,0.002062,3337596
2019-11-12,0.002065,0.002104,0.002034,0.002067,0.002067,2617423
2019-11-13,0.002070,0.002111,0.001996,0.001998,0.001998,11046874
2019-11-14,0.001998,0.002017,0.001858,0.001874,0.001874,10303456
2019-11-15,0.001874,0.002505,0.001849,0.001975,0.001975,11380889
2019-11-16,0.001976,0.002047,0.001949,0.002018,0.002018,12526593
2019-11-17,0.002018,0.002121,0.001994,0.002045,0.002045,11429026
2019-11-18,0.002048,0.002055,0.001965,0.002013,0.002013,17527743
2019-11-19,0.002012,0.002033,0.001945,0.001993,0.001993,10006840
2019-11-20,0.001993,0.002016,0.001706,0.001717,0.001717,8728155
2019-11-21,0.001718,0.001764,0.001697,0.001729,0.001729,1933067
2019-11-22,0.001729,0.001742,0.001667,0.001716,0.001716,1297314
2019-11-23,0.001719,0.001761,0.001653,0.001745,0.001745,1024158
2019-11-24,0.001747,0.001761,0.001519,0.001559,0.001559,1869959
2019-11-25,0.001556,0.001577,0.001407,0.001407,0.001407,563487
2019-11-26,0.001408,0.001463,0.001371,0.001446,0.001446,214933
2019-11-27,0.001453,0.001461,0.001365,0.001420,0.001420,176246
2019-11-28,0.001424,0.001505,0.001359,0.001372,0.001372,87401
2019-11-29,0.001374,0.001387,0.001325,0.001377,0.001377,74465
2019-11-30,0.001377,0.001401,0.001327,0.001345,0.001345,67498
2019-12-01,0.001344,0.001352,0.001285,0.001345,0.001345,74560
2019-12-02,0.001343,0.001345,0.001259,0.001286,0.001286,102708
2019-12-03,0.001287,0.001322,0.001249,0.001283,0.001283,128592
2019-12-04,0.001284,0.001296,0.001232,0.001276,0.001276,124387
2019-12-05,0.001276,0.001584,0.001269,0.001439,0.001439,374748
2019-12-06,0.001441,0.001464,0.001386,0.001419,0.001419,183701
2019-12-07,0.001415,0.001477,0.001406,0.001448,0.001448,193165
2019-12-08,0.001448,0.001471,0.001439,0.001453,0.001453,102174
2019-12-09,0.001458,0.001462,0.001422,0.001435,0.001435,117098
2019-12-10,0.001435,0.001438,0.001296,0.001361,0.001361,127180
2019-12-11,0.001362,0.001666,0.001343,0.001537,0.001537,363004
2019-12-12,0.001543,0.001634,0.001415,0.001443,0.001443,733524
2019-12-13,0.001443,0.001488,0.001392,0.001460,0.001460,290978
2019-12-14,0.001459,0.001584,0.001407,0.001418,0.001418,533186
2019-12-15,0.001418,0.002014,0.001413,0.001578,0.001578,1341509
2019-12-16,0.001578,0.001713,0.001511,0.001676,0.001676,702792
2019-12-17,0.001676,0.001683,0.001430,0.001456,0.001456,538413
2019-12-18,0.001456,0.001584,0.001329,0.001399,0.001399,289577
2019-12-19,0.001399,0.001546,0.001384,0.001445,0.001445,366228
2019-12-20,0.001445,0.001479,0.001389,0.001420,0.001420,229004
2019-12-21,0.001419,0.001465,0.001413,0.001437,0.001437,191520
2019-12-22,0.001436,0.001446,0.001408,0.001430,0.001430,130959
2019-12-23,0.001430,0.001473,0.001408,0.001412,0.001412,150155
2019-12-24,0.001414,0.001432,0.001374,0.001397,0.001397,133000
2019-12-25,0.001396,0.001477,0.001357,0.001417,0.001417,267797
2019-12-26,0.001417,0.001485,0.001381,0.001423,0.001423,319577
2019-12-27,0.001422,0.001438,0.001379,0.001416,0.001416,129550
2019-12-28,0.001417,0.001423,0.001399,0.001407,0.001407,70645
2019-12-29,0.001405,0.001431,0.001378,0.001399,0.001399,99088
2019-12-30,0.001403,0.001403,0.001371,0.001383,0.001383,70733
2019-12-31,0.001384,0.001387,0.001364,0.001366,0.001366,93161
2020-01-01,0.001366,0.001680,0.001365,0.001594,0.001594,754859
2020-01-02,0.001593,0.001729,0.001427,0.001448,0.001448,866792
2020-01-03,0.001437,0.001522,0.001336,0.001474,0.001474,247750
