Date,Open,High,Low,Close,Adj Close,Volume
2020-11-07,2.362085,2.714178,2.255175,2.362127,2.362127,3270576
2020-11-08,2.362127,2.513655,2.290935,2.446938,2.446938,1237145
2020-11-09,2.446938,2.469209,2.316200,2.389306,2.389306,943879
2020-11-10,2.389199,2.430540,2.237882,2.344914,2.344914,1589697
2020-11-11,2.344915,2.574894,2.282663,2.516965,2.516965,3783592
2020-11-12,2.517034,2.532446,2.365241,2.398729,2.398729,1559818
2020-11-13,2.399165,2.505985,2.385556,2.453492,2.453492,1230587
2020-11-14,2.453492,2.877473,2.453492,2.548304,2.548304,10197081
2020-11-15,2.548304,2.778222,2.494090,2.531585,2.531585,6221421
2020-11-16,2.531585,2.610268,2.490631,2.560054,2.560054,2345343
2020-11-17,2.533503,2.562496,2.467970,2.495655,2.495655,1616528
2020-11-18,2.495767,2.500644,2.220251,2.308164,2.308164,1732237
2020-11-19,2.308181,2.326347,2.150504,2.288476,2.288476,892108
2020-11-20,2.288476,2.339854,2.239727,2.322597,2.322597,1320299
2020-11-21,2.322597,2.394341,2.277764,2.376405,2.376405,1688572
2020-11-22,2.376405,2.510908,2.223957,2.376689,2.376689,2458039
2020-11-23,2.376689,2.498840,2.334909,2.490453,2.490453,2801667
2020-11-24,2.490450,2.607712,2.392251,2.592251,2.592251,4617919
2020-11-25,2.583321,2.798432,2.471285,2.664238,2.664238,4557400
2020-11-26,2.638174,2.795483,2.206470,2.337511,2.337511,2518381
2020-11-27,2.342075,2.459187,2.265327,2.366455,2.366455,908858
2020-11-28,2.370980,2.597216,2.307634,2.452423,2.452423,2751730
2020-11-29,2.447899,2.515770,2.375503,2.438781,2.438781,909053
2020-11-30,2.438781,2.486456,2.379648,2.441443,2.441443,1438487
2020-12-01,2.436941,2.823651,2.415002,2.711425,2.711425,11617982
2020-12-02,2.706907,3.522294,2.641983,3.049484,3.049484,17700477
2020-12-03,3.090338,3.090338,2.807049,2.925160,2.925160,4310133
2020-12-04,2.948003,2.948003,2.578132,2.629467,2.629467,2223059
2020-12-05,2.638692,2.790924,2.546435,2.744794,2.744794,1778994
2020-12-06,2.740181,3.182897,2.638693,2.975356,2.975356,9544672
2020-12-07,2.975357,3.168470,2.845733,2.977829,2.977829,3509223
2020-12-08,3.010029,3.143353,2.668266,2.748795,2.748795,2149273
2020-12-09,2.748851,2.809416,2.419088,2.685377,2.685377,1998763
2020-12-10,2.690021,2.690021,2.496862,2.519844,2.519844,1163953
2020-12-11,2.510652,2.673737,2.343631,2.349343,2.349343,4759532
2020-12-12,2.349342,2.463790,2.340187,2.445514,2.445514,1655403
2020-12-13,2.440935,2.454656,2.376821,2.422543,2.422543,978884
2020-12-14,2.431699,2.431699,2.372179,2.401024,2.401024,781278
2020-12-15,2.400998,2.493018,2.384739,2.446735,2.446735,1501597
2020-12-16,2.465099,2.614996,2.383767,2.532806,2.532806,3523103
2020-12-17,2.542044,2.790416,2.496223,2.602560,2.602560,5400633
2020-12-18,2.597972,2.871446,2.543964,2.664832,2.664832,6041351
2020-12-19,2.660285,2.846539,2.596800,2.723849,2.723849,4550947
2020-12-20,2.732939,2.933131,2.669307,2.742468,2.742468,4935357
2020-12-21,2.765193,2.765193,2.433037,2.575056,2.575056,2047427
2020-12-22,2.575074,2.642807,2.421641,2.571933,2.571933,1746572
2020-12-23,2.580955,2.580955,2.183462,2.198031,2.198031,1277528
2020-12-24,2.225160,2.491600,2.158960,2.399754,2.399754,1088422
2020-12-25,2.395243,2.913839,2.345138,2.508873,2.508873,14719846
2020-12-26,2.508873,2.513417,2.349850,2.408895,2.408895,1399137
2020-12-27,2.431619,2.613401,2.322548,2.462582,2.462582,3370076
2020-12-28,2.462581,2.513054,2.412929,2.472347,2.472347,1225323
2020-12-29,2.467790,2.467790,2.294143,2.402424,2.402424,979673
2020-12-30,2.406997,2.580562,2.327354,2.415765,2.415765,1398984
2020-12-31,2.425057,2.634360,2.336602,2.583701,2.583701,3978629
2021-01-01,2.592912,2.689603,2.496200,2.634150,2.634150,4218869
2021-01-02,2.620337,2.799912,2.537435,2.606246,2.606246,3534182
2021-01-03,2.601646,2.966389,2.540696,2.688410,2.688410,12613210
2021-01-04,2.706766,2.706766,2.365549,2.525440,2.525440,3779121
2021-01-05,2.530024,2.621022,2.426624,2.593171,2.593171,1483990
2021-01-06,2.597783,2.685929,2.497050,2.605848,2.605848,3614097
2021-01-07,2.624213,2.753589,2.545461,2.664340,2.664340,4006666
2021-01-08,2.669036,2.727421,2.492461,2.703482,2.703482,3165524
2021-01-09,2.666891,2.991641,2.611901,2.817888,2.817888,6467657
2021-01-10,2.827034,3.165520,2.557135,2.680666,2.680666,15405841
2021-01-11,2.676092,2.676092,2.272625,2.410090,2.410090,2492841
2021-01-12,2.405535,2.498179,2.318243,2.452899,2.452899,1549573
2021-01-13,2.465082,2.527105,2.401168,2.508917,2.508917,742596
2021-01-14,2.513466,2.637947,2.445896,2.555269,2.555269,2594623
2021-01-15,2.564390,2.571808,2.408742,2.571807,2.571807,1708750
2021-01-16,2.576335,2.746963,2.517490,2.710918,2.710918,2619846
2021-01-17,2.715427,2.742453,2.498631,2.639929,2.639929,2495612
2021-01-18,2.671603,2.671604,2.545022,2.640158,2.640158,1815330
2021-01-19,2.644680,2.811951,2.578273,2.658764,2.658764,4614761
2021-01-20,2.680690,2.744420,2.522296,2.665439,2.665439,2506171
2021-01-21,2.665440,2.723872,2.436814,2.458941,2.458941,2385138
2021-01-22,2.468010,2.544819,2.299065,2.487509,2.487509,2137341
2021-01-23,2.482991,2.532701,2.397036,2.460347,2.460347,838260
2021-01-24,2.460347,2.514602,2.419653,2.473778,2.473778,735436
2021-01-25,2.473777,2.507066,2.428568,2.443913,2.443913,766389
2021-01-26,2.452979,2.472484,2.382240,2.463706,2.463706,561734
2021-01-27,2.463706,2.471273,2.331218,2.359041,2.359041,611874
2021-01-28,2.359065,2.474774,2.322204,2.447837,2.447837,882699
2021-01-29,2.465807,2.537876,2.392848,2.458785,2.458785,2033076
2021-01-30,2.458785,2.476673,2.387861,2.412197,2.412197,659896
2021-01-31,2.412207,2.432375,2.356096,2.365695,2.365695,683850
2021-02-01,2.386826,2.413082,2.307114,2.376191,2.376191,1010799
2021-02-02,2.376250,2.779942,2.329811,2.508399,2.508399,12305468
2021-02-03,2.503895,2.673365,2.440626,2.622116,2.622116,5965771
2021-02-04,2.617633,3.029769,2.477589,2.727396,2.727396,15040041
2021-02-05,2.731842,3.767917,2.637510,3.292416,3.292416,57042125
2021-02-06,3.310297,3.310297,2.890039,3.051050,3.051050,9971627
2021-02-07,3.055522,3.153740,2.840688,2.974391,2.974391,6368240
2021-02-08,2.978858,3.105578,2.875102,3.012827,3.012827,6698961
2021-02-09,3.017298,3.070155,2.842567,3.061198,3.061198,7755161
2021-02-10,3.052249,3.480098,2.944192,3.189466,3.189466,20980791
2021-02-11,3.189843,3.707544,3.077051,3.418379,3.418379,24503829
2021-02-12,3.418395,3.673037,3.348001,3.595241,3.595241,19604014
2021-02-13,3.586202,4.006524,3.359876,3.726250,3.726250,21384249
2021-02-14,3.739808,3.739808,3.383102,3.545081,3.545081,9013995
2021-02-15,3.545084,3.658872,2.991182,3.329311,3.329311,7799848
2021-02-16,3.360915,3.536128,3.229964,3.435334,3.435334,4739825
2021-02-17,3.435331,4.424896,3.355743,3.979933,3.979933,31043956
2021-02-18,3.975335,5.133281,3.783394,4.854530,4.854530,37171832
2021-02-19,4.831974,5.194867,4.207832,4.903692,4.903692,12270734
2021-02-20,4.912687,4.998644,4.489524,4.597165,4.597165,9412805
2021-02-21,4.624232,9.944731,4.529440,5.607353,5.607353,360521923
2021-02-22,5.657072,5.697746,4.397450,4.969732,4.969732,23721036
2021-02-23,4.969723,4.969771,3.044813,3.746576,3.746576,8037296
2021-02-24,3.755578,4.929815,3.688126,4.308016,4.308016,28826932
2021-02-25,4.298990,5.872020,4.224075,4.599612,4.599612,72391207
2021-02-26,4.590700,6.467707,4.244749,6.373979,6.373979,124082402
2021-02-27,6.578746,7.018460,5.289964,5.524879,5.524879,39736317
2021-02-28,5.538195,5.538195,4.399620,4.830940,4.830940,10851418
2021-03-01,4.830945,5.658394,4.552519,5.508233,5.508233,28605981
2021-03-02,5.439199,5.867270,5.221243,5.629408,5.629408,27260233
2021-03-03,5.633725,6.032524,5.553057,6.032524,6.032524,18655332
2021-03-04,6.042169,10.670660,5.546127,6.249726,6.249726,150556094
2021-03-05,6.250899,6.392990,5.779004,6.111052,6.111052,16081022
2021-03-06,6.119902,6.882316,5.907563,6.381384,6.381384,27192372
2021-03-07,6.381383,6.608257,6.213192,6.559524,6.559524,11343427
2021-03-08,6.559523,7.468188,6.444343,7.080084,7.080084,56735626
2021-03-09,7.080084,7.658951,6.879381,7.645647,7.645647,17783900
2021-03-10,7.632454,8.010403,6.669008,7.247149,7.247149,32057398
2021-03-11,7.317158,7.589521,6.927533,7.309856,7.309856,26922004
2021-03-12,7.282129,7.459704,6.789135,7.189013,7.189013,17189514
2021-03-13,7.162642,7.909176,6.770680,7.373435,7.373435,33769623
2021-03-14,7.386606,8.041495,7.004055,7.674247,7.674247,25586000
2021-03-15,7.621313,9.495466,7.490522,8.539310,8.539310,130144610
2021-03-16,8.495189,8.495189,7.342622,8.333160,8.333160,30733149
2021-03-17,8.333113,9.540729,7.344361,8.872827,8.872827,152268463
2021-03-18,8.862833,8.872045,8.143786,8.481766,8.481766,32888653
2021-03-19,8.513171,9.125421,8.192375,8.915739,8.915739,16703205
2021-03-20,8.915742,10.472050,8.216085,8.466795,8.466795,33539429
2021-03-21,8.457955,9.340042,8.238126,9.260597,9.260597,21335572
2021-03-22,9.295907,10.105240,8.735195,9.278809,9.278809,25476830
2021-03-23,9.278333,9.340383,8.091738,8.856826,8.856826,18621543
2021-03-24,8.866436,9.566354,8.321616,8.453874,8.453874,21653226
2021-03-25,8.458275,8.579020,7.657136,8.045845,8.045845,11690502
2021-03-26,8.045844,8.797059,7.916550,8.497560,8.497560,13001387
2021-03-27,8.479897,8.621989,8.192795,8.590792,8.590792,6375308
2021-03-28,8.577529,8.803499,8.338732,8.710938,8.710938,11206224
2021-03-29,8.702091,9.569715,8.552061,9.243297,9.243297,18516847
2021-03-30,9.287355,11.963367,8.995747,10.412232,10.412232,95146507
2021-03-31,10.465112,11.125302,9.344759,10.608866,10.608866,30339764
2021-04-01,10.582300,12.140026,10.140219,11.734874,11.734874,41456521
2021-04-02,11.788026,30.932234,11.378092,23.685200,23.685200,1692836177
2021-04-03,24.437359,30.049297,20.127180,23.419239,23.419239,771764893
2021-04-04,23.569653,27.242046,22.763893,24.718939,24.718939,316029861
2021-04-05,24.683561,24.683561,19.299765,20.368439,20.368439,107327960
2021-04-06,20.448385,24.674414,17.619223,20.429495,20.429495,178220702
2021-04-07,20.524376,20.524376,10.762482,15.106609,15.106609,0
2021-04-08,15.097154,20.588436,15.097154,20.544950,20.544950,0
2021-04-09,20.705929,22.148657,19.256044,21.431704,21.431704,0
2021-04-10,21.297989,21.297989,19.381647,19.950258,19.950258,0
2021-04-11,19.959171,22.064671,16.544319,19.461653,19.461653,0
2021-04-12,19.470547,20.523369,17.989199,18.444084,18.444084,0
2021-04-13,18.604090,19.650356,17.291534,18.145830,18.145830,0
2021-04-14,18.146393,19.249229,15.517644,17.151960,17.151960,0
2021-04-15,17.156881,18.143642,16.352736,17.987343,17.987343,0
2021-04-16,18.024925,18.024925,15.494270,16.359390,16.359390,0
2021-04-17,16.332537,16.332537,14.325730,15.739596,15.739596,0
2021-04-18,15.783775,15.849253,12.337895,14.437377,14.437377,0
2021-04-19,14.401663,16.453142,13.176871,14.074215,14.074215,0
2021-04-20,14.048098,14.853514,11.939371,13.609714,13.609714,0
2021-04-21,13.640630,17.122103,13.183599,13.992288,13.992288,0
2021-04-22,14.347984,14.981279,9.928222,10.942253,10.942253,0
2021-04-23,10.898537,11.233189,7.986102,10.474107,10.474107,0
2021-04-24,10.572665,10.688935,9.325801,9.774174,9.774174,0
2021-04-25,9.738324,17.378416,9.567977,11.540974,11.540974,0
2021-04-26,11.514080,14.079019,11.514080,13.194587,13.194587,0
2021-04-27,13.212007,14.733696,12.524591,13.787393,13.787393,0
2021-04-28,13.923186,13.923186,11.849393,13.018823,13.018823,0
2021-04-29,13.019409,13.774541,12.185898,13.143667,13.143667,0
2021-04-30,13.143996,13.308101,12.532414,13.272511,13.272511,0
2021-05-01,13.245805,13.471934,12.612033,13.383181,13.383181,0
2021-05-02,13.374248,13.534696,12.621503,13.326150,13.326150,0
2021-05-03,13.335021,15.904284,13.210368,14.517694,14.517694,0
2021-05-04,14.517702,14.517702,12.679428,12.884298,12.884298,0
2021-05-05,12.919385,13.256766,12.454817,13.194208,13.194208,0
2021-05-06,13.285912,13.285912,12.301507,12.655366,12.655366,0
2021-05-07,12.664072,13.903510,11.343630,12.641438,12.641438,0
2021-05-08,12.632461,13.683614,12.335884,12.829678,12.829678,0
2021-05-09,12.901512,13.108306,11.904534,12.425384,12.425384,0
2021-05-10,12.434366,12.434366,10.904655,11.308600,11.308600,0
2021-05-11,11.254969,13.083891,10.504336,11.834209,11.834209,0
2021-05-12,11.898210,14.113739,9.683414,9.683414,9.683414,0
2021-05-13,9.781224,11.805203,9.453900,10.649251,10.649251,0
2021-05-14,10.561901,11.195662,10.519258,11.001465,11.001465,0
2021-05-15,10.983812,11.027838,9.938450,10.256560,10.256560,0
2021-05-16,10.247700,10.500335,9.444405,10.012375,10.012375,0
2021-05-17,10.038978,10.038978,8.223005,8.931736,8.931736,0
2021-05-18,8.976311,10.767595,8.824156,9.617405,9.617405,0
2021-05-19,9.591010,10.998862,5.307337,7.935541,7.935541,0
2021-05-20,7.976662,10.119775,7.604707,8.997308,8.997308,0
2021-05-21,9.130338,13.113489,8.787322,10.417800,10.417800,0
2021-05-22,10.134121,16.677441,8.006434,8.604794,8.604794,0
2021-05-23,8.516171,10.453325,5.652674,7.571601,7.571601,0
2021-05-24,7.385498,7.879729,5.894951,7.879729,7.879729,0
2021-05-25,7.781496,9.000823,6.926398,8.196513,8.196513,0
2021-05-26,8.017995,9.204203,7.575540,8.808117,8.808117,0
2021-05-27,8.696620,8.716715,7.862241,8.467531,8.467531,0
2021-05-28,8.512048,8.512048,7.188556,7.918308,7.918308,0
2021-05-29,8.026023,8.205577,7.280933,7.666451,7.666451,0
2021-05-30,7.715799,7.949107,7.087332,7.869683,7.869683,0
2021-05-31,7.878631,8.068596,7.318513,7.924034,7.924034,0
2021-06-01,7.973513,7.973513,7.538927,7.718994,7.718994,0
2021-06-02,7.691801,8.033240,7.515916,7.997322,7.997322,0
2021-06-03,7.997679,8.209661,7.744826,8.209661,8.209661,0
2021-06-04,8.205419,8.244592,7.368653,7.729282,7.729282,0
2021-06-05,7.733781,7.774482,7.432302,7.522170,7.522170,0
2021-06-06,7.522171,9.651591,7.432278,7.972481,7.972481,0
2021-06-07,8.053491,9.364552,7.657339,7.908610,7.908610,0
2021-06-08,7.988307,8.091286,6.561695,7.246723,7.246723,0
2021-06-09,7.224363,7.295678,6.608359,7.293359,7.293359,0
2021-06-10,7.280558,7.594716,6.969357,7.349730,7.349730,0
2021-06-11,7.326688,7.588544,6.457170,6.528850,6.528850,0
2021-06-12,6.560180,7.160041,5.399837,5.900470,5.900470,0
2021-06-13,5.945100,6.067669,5.610794,6.045256,6.045256,0
2021-06-14,6.054210,6.297300,5.763248,5.958887,5.958887,1
2021-06-15,6.107952,6.378271,6.040607,6.196533,6.196533,1
2021-06-16,6.232979,6.290235,5.721082,5.847168,5.847168,0
2021-06-17,5.864454,5.886023,5.561126,5.623532,5.623532,0
2021-06-18,5.627686,5.668545,5.106247,5.192320,5.192320,0
2021-06-19,5.214300,5.262570,4.861632,4.984201,4.984201,0
2021-06-20,5.010492,5.085213,4.205998,4.655134,4.655134,0
2021-06-21,4.655134,4.655134,3.216493,3.340067,3.340067,0
2021-06-22,3.335838,3.519610,2.676555,2.986359,2.986359,0
2021-06-23,2.995191,3.372323,2.995191,3.177060,3.177060,0
2021-06-24,3.277090,3.970650,3.169493,3.671099,3.671099,0
2021-06-25,3.688761,4.755825,3.613800,3.947152,3.947152,0
2021-06-26,3.880729,3.973782,3.468217,3.805105,3.805105,0
2021-06-27,3.805123,3.889615,3.605698,3.880750,3.880750,0
2021-06-28,3.885186,4.361260,3.728421,4.296169,4.296169,0
2021-06-29,4.327189,4.938786,4.049628,4.666017,4.666017,0
2021-06-30,4.674266,5.916898,4.474216,5.528407,5.528407,0
2021-07-01,5.608320,5.838785,4.858552,5.110325,5.110325,239454
2021-07-02,5.110156,5.143754,4.570025,5.059443,5.059443,245646
2021-07-03,5.059165,6.993227,4.913615,5.654080,5.654080,432918
2021-07-04,5.653753,6.273129,5.048435,5.560682,5.560682,449296
2021-07-05,5.561223,5.618785,5.191570,5.438849,5.438849,424372
2021-07-06,5.438627,6.096348,5.372746,6.096348,6.096348,11833702
2021-07-07,6.080926,6.295299,5.893650,6.265531,6.265531,15392600
2021-07-08,6.287522,6.287522,5.329279,5.430348,5.430348,17369330
2021-07-09,5.455241,5.455241,4.858454,5.413770,5.413770,10336163
2021-07-10,5.413783,5.413783,5.087519,5.246633,5.246633,4480759
2021-07-11,5.267753,5.963155,5.208901,5.686481,5.686481,49736916
2021-07-12,5.673433,7.857999,5.669150,7.563280,7.563280,484171505
2021-07-13,7.528445,7.550932,6.240415,6.369281,6.369281,70725182
2021-07-14,6.360448,6.360448,5.397233,5.893790,5.893790,22576547
2021-07-15,5.880683,6.231438,5.572211,5.871134,5.871134,25291174
2021-07-16,5.779696,5.897665,5.016706,5.164055,5.164055,11527835
2021-07-17,5.199053,5.317231,4.953990,5.251562,5.251562,5859741
2021-07-18,5.282188,5.374064,5.094030,5.286410,5.286410,6272829
2021-07-19,5.299534,5.299534,4.689518,4.782481,4.782481,6738994
2021-07-20,4.773844,6.324974,4.008595,5.393932,5.393932,174965666
2021-07-21,5.420133,5.962744,4.723441,5.914702,5.914702,85349810
2021-07-22,5.862781,6.123983,5.514678,6.065279,6.065279,46229334
2021-07-23,5.917597,6.166692,5.679039,6.080032,6.080032,36609394
2021-07-24,6.067021,6.444579,5.824067,6.366539,6.366539,45693438
2021-07-25,6.392573,7.138999,6.084424,6.735401,6.735401,87393103
2021-07-26,6.731063,7.230195,6.196264,6.510460,6.510460,84235936
2021-07-27,6.545769,6.627774,6.013433,6.587376,6.587376,30504552
2021-07-28,6.578715,6.739416,6.247542,6.440834,6.440834,19806206
2021-07-29,6.471587,7.199584,6.274250,6.947443,6.947443,113653736
2021-07-30,6.957758,7.379222,6.478646,7.122830,7.122830,45942373
2021-07-31,7.105470,7.222654,6.832016,7.131499,7.131499,18965456
2021-08-01,7.144518,7.144518,6.732163,6.875385,6.875385,16443650
2021-08-02,6.862366,7.144447,6.530761,7.096890,7.096890,19371855
2021-08-03,7.149037,7.237061,6.672859,6.982209,6.982209,14625328
2021-08-04,6.986803,7.047169,6.764998,7.025830,7.025830,10977561
2021-08-05,7.030336,7.152784,6.858145,7.148854,7.148854,11150997
2021-08-06,7.162154,7.574699,7.022608,7.544190,7.544190,29655535
2021-08-07,7.548546,8.630584,7.413340,7.944043,7.944043,91396661
2021-08-08,7.930954,7.965851,7.513614,7.513614,7.513614,17742867
2021-08-09,7.544155,8.235959,7.099938,8.190845,8.190845,43956519
2021-08-10,8.229405,9.938009,7.921839,8.640478,8.640478,268211389
2021-08-11,8.654005,9.091040,8.390158,8.812926,8.812926,74817836
2021-08-12,8.795912,9.008057,8.081427,8.352942,8.352942,36589664
2021-08-13,8.361980,8.662448,8.195530,8.662448,8.662448,23062682
2021-08-14,8.679592,9.419366,8.198985,8.800471,8.800471,64472690
2021-08-15,8.791885,9.591582,8.731810,9.067065,9.067065,65313262
2021-08-16,9.041281,9.195935,8.089562,8.741767,8.741767,17496035
2021-08-17,8.716899,8.816929,8.271693,8.301267,8.301267,22915164
2021-08-18,8.309721,8.462258,7.774371,8.079827,8.079827,16851324
2021-08-19,8.088340,8.286795,7.785011,8.277399,8.277399,12229163
2021-08-20,8.286217,8.488109,8.167825,8.466799,8.466799,11938309
2021-08-21,8.475288,8.669681,8.295982,8.542182,8.542182,16880136
2021-08-22,8.550670,8.593133,8.160013,8.415192,8.415192,13216539
2021-08-23,8.410953,9.177110,8.282158,9.062283,9.062283,39259653
2021-08-24,9.096457,9.815064,8.663750,8.855195,8.855195,88822101
2021-08-25,8.855183,9.650094,8.095956,9.481760,9.481760,35741693
2021-08-26,9.465760,9.465760,8.518423,8.593284,8.593284,24851004
2021-08-27,8.602301,8.998364,8.037863,8.963995,8.963995,23437743
2021-08-28,8.989759,8.989759,8.629559,8.801304,8.801304,13438728
2021-08-29,8.792711,8.792711,8.440791,8.613621,8.613621,15214016
2021-08-30,8.630764,8.843052,8.419293,8.547538,8.547538,22999004
2021-08-31,8.590356,9.278679,8.393852,8.866560,8.866560,27094275
2021-09-01,8.806195,9.065463,8.514696,9.056677,9.056677,21866299
2021-09-02,8.979070,9.493370,8.866681,9.238963,9.238963,46360520
2021-09-03,9.246654,10.244029,9.006936,9.967718,9.967718,55367052
2021-09-04,9.950462,11.263921,9.717255,10.452132,10.452132,64457495
2021-09-05,10.452130,16.594412,10.115326,10.547953,10.547953,577377789
2021-09-06,10.573878,11.296149,10.135228,10.589021,10.589021,66446649
2021-09-07,10.657460,10.932557,8.248883,8.931987,8.931987,45193910
2021-09-08,8.820326,9.162513,7.673027,8.718879,8.718879,25663781
2021-09-09,8.519763,9.393200,8.385193,9.304623,9.304623,25052264
2021-09-10,9.288789,9.702850,8.465066,8.662930,8.662930,29443899
2021-09-11,8.714099,8.806904,8.479458,8.711413,8.711413,9088413
2021-09-12,8.711415,10.139869,8.711415,9.210198,9.210198,107763685
2021-09-13,9.219382,9.219382,8.220318,8.537854,8.537854,23304531
2021-09-14,8.582191,8.924166,8.404091,8.848769,8.848769,12529883
2021-09-15,8.840108,8.950298,8.536786,8.892015,8.892015,12670782
2021-09-16,8.925874,9.526397,8.782294,9.379625,9.379625,47727262
2021-09-17,9.393821,9.556648,9.007868,9.288730,9.288730,25783846
2021-09-18,9.305625,9.530497,9.069566,9.479928,9.479928,14848121
2021-09-19,9.513719,9.581230,8.914170,9.030930,9.030930,15794272
2021-09-20,9.014104,9.014104,7.537473,7.693213,7.693213,23843702
2021-09-21,7.683712,8.133688,6.849770,6.909265,6.909265,18330817
2021-09-22,6.934543,7.747472,6.593555,7.734916,7.734916,14534555
2021-09-23,7.730695,7.907627,7.275973,7.769173,7.769173,14374979
2021-09-24,7.786142,8.390371,7.159409,7.705462,7.705462,70064110
2021-09-25,7.798443,7.798443,7.353768,7.560181,7.560181,11755261
